created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 26 12:25:44 +0000 2023;1739623527001522214;"@gyulittlepup Ya mau beli atau GK , ya GK bakal berpengaruh ke Israel, buktinya boikotnya udh dari lama TPI smpe skrg masih perang, jangan karena boikot kalian malah nyusahin warga negara Indonesia hadeh, kasian mereka yg kerja di produk boikot harus keluar karena udh bangkrut, otak di pake";0;0;0;0;in;1504261758537826305;1739306474109813114;Duckyable;https://twitter.com/Duckyable/status/1739623527001522214
Tue Dec 26 12:15:58 +0000 2023;1739621069865222521;"@starfess Pikiran sama hati nuraninya kalah sama sepupuku umur 5 tahun. Mereka aja kalo liat produk boikot langsung bilang, "bun jangan beli itu israel" gws deh buat yang masih denial";0;0;0;0;in;2395847606;1739454075610247248;inasyasrsvty;https://twitter.com/inasyasrsvty/status/1739621069865222521
Tue Dec 26 12:14:15 +0000 2023;1739620637214384181;"Bagi para pengunjuk kebodohan demi bangsa asing dgn Unfoll Boikot Uninst dll. Skr silahkan diteliti stiap gadget yg kalian milik. Apakah ada produk bermerk Intel di dlmnya? Krn Intel berinvestasi ke Israel USD 25 milyar. https://t.co/ONPKE93wPy";0;0;0;0;in;1594845221728440320;1739620637214384181;freethink32;https://twitter.com/freethink32/status/1739620637214384181
Tue Dec 26 12:04:08 +0000 2023;1739618092249195003;"Dude, be fr. Gw tahu genosida Israel emg udh dri lama. Tapi apakah gw juga tahu dri lama klo brand² besar itu pendukung zionist? Jawabannya nggak. Krn isu boikot bru rame setelah 7 okt 2023. Jadi klo logic lo begini, mending lo cancel dri lo sendiri klo msh make produk unilever";0;1;0;0;in;1583016631550480384;1739618092249195003;H4_n02;https://twitter.com/H4_n02/status/1739618092249195003
Tue Dec 26 11:56:38 +0000 2023;1739616205357641956;"@Avolanza @BabehAldoAje135 FREE Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸 Boikot produk Israel SELAMA - lamanya";0;0;0;2;in;1729065494354001920;1739565560164499708;MinderaM37374;https://twitter.com/MinderaM37374/status/1739616205357641956
Tue Dec 26 11:56:26 +0000 2023;1739616155562901598;"@Avolanza 😎 mari kita rudal rudal boikot kita terus gencarkan demi memboikot produk zionis Israel !!!! Demi membantu para pejuang Mujahidin !!!";0;0;0;1;in;1630976361652424704;1739450164065214658;AnwarOjat;https://twitter.com/AnwarOjat/status/1739616155562901598
Tue Dec 26 11:55:46 +0000 2023;1739615985961959470;"@barcaztas Kalian yang teriak2 ngajak boikot Israel adalah pengecut dan munafik, karena kalian sendiri tidak boikot Israel, malah ternyata secara tidak langsung selalu support Israel sebab produk Israel ada disekitar kalian, biasa kalian pake, tanpa sadar.  Mulailah dengan boikot X/Twitter!";0;1;0;0;in;333908090;1739470298314063969;dediapmin;https://twitter.com/dediapmin/status/1739615985961959470
Tue Dec 26 11:41:55 +0000 2023;1739612501468426676;"Boikot produk Israel @McDonalds_ID @Oreo";0;0;0;1;in;1579433147497795584;1739612501468426676;Djong46957728;https://twitter.com/Djong46957728/status/1739612501468426676
Tue Dec 26 11:10:51 +0000 2023;1739604684380450851;"Sampai skrng orng tdk belajar dr boikot produk pro israel sebelumnya, kl hal seperti ini udh gagal bbrp kali. Kalian tdk akan bisa menghentikan perangny dngn hanya boikot dan perusahan masih tetap berdiri aja  Btw, knp kalian gk boikot twitter aja? Si Elon udh jd pro israel";0;0;0;0;in;1364514279114743808;1739604684380450851;ww2773;https://twitter.com/ww2773/status/1739604684380450851
Tue Dec 26 11:00:43 +0000 2023;1739602134356914293;"@jstaltrs Ok klo gitu simple, kita ga boikot org2 yg ada di list itu aja tp semua idol yg pernah ada sangkut pautnya sama israel termasuk yg dpt endorse produk israel. Setuju?";0;1;0;0;in;931132924744704000;1739594357471318061;sihorse_;https://twitter.com/sihorse_/status/1739602134356914293
Tue Dec 26 10:41:34 +0000 2023;1739597314292101298;"jujur gua masih pake beberapa produk yg emng harus di boikot karna pro israel, tpi gua ga bacot boikot ini boikot itu karna gua sadar diri. at least gua ga support israel sama sekali, “dengan membeli produk nya sama aja support” berarti kalian juga sama kalo gitu";0;1;0;0;in;1140583683922882560;1739596107968311621;hunterschfrr;https://twitter.com/hunterschfrr/status/1739597314292101298
Tue Dec 26 10:39:27 +0000 2023;1739596780399182157;"yg dimana udah oot bgt dri pembahasan awal itu beneran boikot produk yg nyumbang ke israel? liat di rumah kalian, masih ada produknya ga? kalo masih pake produk itu berarti ketikan kalian suruh boikot ini itu disini tuh bullshit bgt jujur. kalo mau boikot jangan setengah setengah";0;1;0;0;in;1140583683922882560;1739596107968311621;hunterschfrr;https://twitter.com/hunterschfrr/status/1739596780399182157
Tue Dec 26 10:33:19 +0000 2023;1739595238417785325;"*Mall di Amsterdam tiadakan pesta Natal demi empati pada Palestina*  *Mall Mereka juga Langsung Siarkan boikot Produk pro Israel* #FreePalestine https://t.co/a95QdhCOxn";0;0;0;2;in;794177900538785792;1739595238417785325;Harfa_qba_s;https://twitter.com/Harfa_qba_s/status/1739595238417785325
Tue Dec 26 10:29:33 +0000 2023;1739594289032646690;"Respect buat kalian yang tetep boikot produk Israel meskipun cinta sama bias 👍 Kalian hebat!!  do young Hamil Unfoll Siwon Stray Kids K-Pop #SCOUPS McDonald Bobby PLEDIS Sbux  Multifunctional Electric Frying Pan 50rb an aja!! https://t.co/xzmHnh7pmp https://t.co/pdwYXc5lTe";0;0;0;0;in;1129644991;1739594289032646690;Viorenzca_lee;https://twitter.com/Viorenzca_lee/status/1739594289032646690
Tue Dec 26 10:16:04 +0000 2023;1739590895299911888;"Disisi lain, sebetulnya alasan gue gapernah declare gue boikot produk tertentu adalah karena gue masih lack of information mana produk yang terafiliasi dengan israel dan mana produk yang terafiliasi dengan yahudi, that's two different things";0;1;0;0;in;1504856056316706816;1739590880871526567;spideyolee;https://twitter.com/spideyolee/status/1739590895299911888
Tue Dec 26 10:16:02 +0000 2023;1739590887406268835;"Fakta itu pada akhirnya sangat membenarkan tindakan boikot karna masyarakat bisanya ya ngelakuin itu, doa, dan donasi. So, sebagai manusia yang logis, gue ngga mendukung sama sekali ketika public figure melakukan kerjasama dengan produk yang jelas terafiliasi dengan israel";0;1;0;0;in;1504856056316706816;1739590880871526567;spideyolee;https://twitter.com/spideyolee/status/1739590887406268835
Tue Dec 26 10:13:51 +0000 2023;1739590339764355284;"Boikot produk yg katanya pro israel itu udah ada sejak awal tahun 2000. Dan produk2 yg katanya pro israel jg itu2 aja dri dulu, tp kenapa produknya masih eksis smpe sekarang? 🤔";0;0;0;0;in;1641625812050010112;1739590339764355284;drunkface88;https://twitter.com/drunkface88/status/1739590339764355284
Tue Dec 26 09:56:36 +0000 2023;1739585996897833065;"@kdrama_menfess Aing penasaran yg suka koar koar boikot boikot itu hidupnyan skrg gmn ya?! Bnrn kah ada memboikot semua produk yg pro israel?! Sosmed, makanan, elektronik  platform, app, dll, jika tdk ada maka diam aja moncong kau 🤣🤣🤣";0;1;0;0;in;1342012303516942336;1739503495483703367;mjin_jiejie;https://twitter.com/mjin_jiejie/status/1739585996897833065
Tue Dec 26 09:46:09 +0000 2023;1739583368088658022;"orang sokor tuh se gak concern itu kah soal boikot produk Israel ini??";0;0;0;0;in;1205466199972122624;1739583368088658022;Jang_Huisoo;https://twitter.com/Jang_Huisoo/status/1739583368088658022
Tue Dec 26 09:36:11 +0000 2023;1739580861597757550;"@treasuremenfess Gk segampang itu kita boikot keseluruhan produk pro 1sra3l. Kita aja kadang tanpa sadar/tanpa sengaja masih konsumsi produk pro israel  kan, tapi bukan berarti kita bisa diartikan pro 1sra3l karena konsumsi hal itu.";0;0;0;2;in;1414464019310673920;1739572664438792357;HeyyyLys;https://twitter.com/HeyyyLys/status/1739580861597757550
Tue Dec 26 09:27:38 +0000 2023;1739578709571739808;"@lakitop @cemanikantil @Outstandjing Adaa banyak banget malah, banyak yang share2 produk lokal pengganti dari produk boikot, untuk usaha bantu mereka yang kerja di pt pro israel, saya belum tau, ini kesadaran masing2 sebenernya, mereka mau bertahan disana atau pindah, dan kita ga bisa maksa";0;1;0;0;in;1292732041188917249;1739175386087674209;2301halla;https://twitter.com/2301halla/status/1739578709571739808
Tue Dec 26 09:22:57 +0000 2023;1739577530900992205;"@k__nini17 @s_march98 @Mooncalfdung Lu kritik terus tapi orgnya tone deaf juga gk ada gunanya, apa beratnya sih unfol idol yg jadi BA produk pendukung penjajahan.  Klo lu masih berat untuk unfol ya sama aja kek org2 yg gk dukung israel tpi masih suka makan mcd jatuhnya munafik. Boikot artinya total tidk mendukung";0;1;0;0;in;1355423051614064642;1739347754164637917;AMisedap;https://twitter.com/AMisedap/status/1739577530900992205
Tue Dec 26 09:15:10 +0000 2023;1739575571615805674;"CEO Starbucks Blak-blakan soal Dampak Boikot Produk Pro Israel https://t.co/CPef1yDiWn #TempoBisnis";1;0;1;0;in;18129942;1739575571615805674;tempodotco;https://twitter.com/tempodotco/status/1739575571615805674
Tue Dec 26 09:13:53 +0000 2023;1739575246469157100;"@2301halla @cemanikantil @Outstandjing 3. trus di kelompok pro boikot gini, gak ada usaha2 misalnya masarin produk lokal... ato ksadaran tiap2 orang aja bli produk lokal? atau ada usaha2 kek bantu yg masih kerja di pt yg pro israel untuk pindah k tempat laen, tp yg dah pasti d terima gt, ada?";0;1;0;0;in;581598864;1739175386087674209;lakitop;https://twitter.com/lakitop/status/1739575246469157100
Tue Dec 26 09:05:53 +0000 2023;1739573236701315519;"Please lah, daripada fanwar lebih baik list idol yg diendors sbux,McD, dan lain lain yg pro Israel trus boikot, fans masing2 jg fokus boikot  produk yg diendors idolnya, g usah di hype, kesadaran masing masing, jangan jadiin idol lain tameng buat membela idol Lo yg udah diboikot!";0;0;0;0;in;1117086034381037569;1739573236701315519;dearpupies;https://twitter.com/dearpupies/status/1739573236701315519
Tue Dec 26 09:05:14 +0000 2023;1739573071064007103;"Boikot produk Israel";0;0;0;0;in;1739518070002216960;1739573071064007103;bang_Ku34973;https://twitter.com/bang_Ku34973/status/1739573071064007103
Tue Dec 26 08:52:52 +0000 2023;1739569958156452081;"@awendehay @discountfess Ya silakan sih, gw juga ga boikot kok tapi lucu aja. Kmrn ada yg posting makan Mekdi lgsg diserang eh giliran posting produk Apple yg CEO nya jelas² dukung israel malah gini 😏";0;0;0;1;in;1237761262055903233;1739536525262733481;im_notslim;https://twitter.com/im_notslim/status/1739569958156452081
Tue Dec 26 08:51:00 +0000 2023;1739569489203826834;"@markleeangel @MwohaeNeo @tanyakanrl Lah kan lu pada percaya kalo boikot produk X, Y, dan Z bisa ngebantu saudara2 di palestin, sdngkan gue kasi tau hal itu gada berdampak, malahan israel makin nguasain gaza sampai detik ini. Yang ada perekonomian Indonesia makin berkurang, padahal Indonesia banyak nyumbang.";0;0;0;0;in;1464687187514081284;1739244636542247380;GeorgeWasintown;https://twitter.com/GeorgeWasintown/status/1739569489203826834
Tue Dec 26 08:30:23 +0000 2023;1739564300346495050;"@LiyanaJ__ @drhasifi boleh ke? kalau ada org mcm penyakit alergic ke apa, mmg kena pakai produk israel je, mmg tak boleh pakai produk lain sbb keselamatan sy rasa x perlu boikot kot. boikot mana yg mampu dah la.";0;0;0;3;in;1382243370370691072;1739221831264190801;naezamy;https://twitter.com/naezamy/status/1739564300346495050
Tue Dec 26 08:28:53 +0000 2023;1739563925296050218;"kenapa sesusah itu buat ngunfol doang? kalian tinggal klik, bukan disuru ngarungi 7 laut samudra dan daki pegunungan himalaya, setidaknya kalo g bisa bantu langsung saudara kita d palestina, bantu dgn cara boikot dan block produk/orang yang pro israel udah alhamdulillah banget";0;0;0;0;in;1431995430447902731;1739563925296050218;dilvieuu;https://twitter.com/dilvieuu/status/1739563925296050218
Tue Dec 26 07:56:58 +0000 2023;1739555891375194503;"Amsterdam Boikot Produk Israel #beritadunia #PremanKampus https://t.co/eop7X3qo0x";0;0;0;1;in;1517199279131033600;1739555891375194503;RachmanMohamma2;https://twitter.com/RachmanMohamma2/status/1739555891375194503
Tue Dec 26 07:28:56 +0000 2023;1739548836539023372;"Lawak lagi ada yg ngira aku gak mendukung boikot, lah lu kata produk pro Israel aku pakek, aku pakek mama lemon padahal sebelumnya sunlight, sekarang aku ganti pakek so klin, dan pakek ciptaden padahal gue pakek close up sebelumnya, ga mau diajakin temen ke McD, dan banyak lagi";0;0;0;0;in;1628924401059250177;1739548836539023372;sfthunny;https://twitter.com/sfthunny/status/1739548836539023372
Tue Dec 26 07:08:55 +0000 2023;1739543798366322834;"Ehh serius nanya, ini kan idol yang endors produk pro israel mayan banyak yang udah post di feed ig, tapi kok meledaknya pas di doy yaa? Apa emang pas idol lain ngepost tuhh belum ada gerakan boikot?";0;1;0;0;in;1609393629168271360;1739543798366322834;Hyuriii_;https://twitter.com/Hyuriii_/status/1739543798366322834
Tue Dec 26 07:00:32 +0000 2023;1739541691181547648;"@sweetestroses_ @peopleenamduaa @starzxo_ @vkoosyear Klian tau gk? Yg buat thread ini gk prnh bersuara aksi boikot produk Israel/genosida, search aja akunny wkwkwkwkwkwk";0;0;0;0;in;1420013750850138122;1739361865288048817;sunpeachair;https://twitter.com/sunpeachair/status/1739541691181547648
Tue Dec 26 07:00:07 +0000 2023;1739541582490271788;"kfans ni kemain kalau dating ke kahwin boikot habis habisan, produk israel taknal pulak boikot pusing2 pasal sejarah pulak amendeeee";0;1;0;0;in;1623610940901171205;1739541582490271788;lurvemyselflove;https://twitter.com/lurvemyselflove/status/1739541582490271788
Tue Dec 26 06:57:23 +0000 2023;1739540896490889549;"@tanyakanrl Dan itu pun mnurut gue, mulai dari diri masing2, dan gbs kita memaksakan hal itu ke org lain.  Yaa klo mau boikot mcd nya ajaa, gausah smpe nebar2 kebencian, ke gasukaan krn idol lo itu pake produk yg pro israel. Krn emg dsarny elo aja yg gasuka.";0;0;0;0;in;1600358719338213386;1739232054900937149;chrlanee;https://twitter.com/chrlanee/status/1739540896490889549
Tue Dec 26 06:56:54 +0000 2023;1739540775770415220;"@Alydrsss @convomfs Padahal komen gini termasuk positif, kalau pengen boikot sekalian boikot yang berhubungan dengan israel dan produk yang mendukung israel semuanya lah, biar gak standar ganda   Mungkin aja X dapat dana dari iklan dan dananya untuk israel loh";0;1;0;0;in;74056367;1739435840731070632;Arie_16;https://twitter.com/Arie_16/status/1739540775770415220
Tue Dec 26 06:47:13 +0000 2023;1739538338254913906;"@Hobii943 @godvlessu @starzxo_ Karena produk2 yg disebut di atas emang aku ngk pakai dan ngk konsumsi jadi aku ambil dan boikot yg biasa aku pakai tapi support Israel dan begitupun ke idol sekalipun mereka menggunakan produk di lua yg disebut di atas tapi masih ada isu support Israel big no";0;0;0;0;in;1266172988933591040;1739361865288048817;sujupro;https://twitter.com/sujupro/status/1739538338254913906
Tue Dec 26 06:30:30 +0000 2023;1739534129501552689;"@lianabbh @starfess lmao ga bakal ada idol yg terang²an ngaku pro Israel. Bisa ditinggalin 100% sama fans nya, ya pasti mereka ga mau lah. Kamu jangan terlalu naif wkwk. Dan hello, mereka idol yg aktif di sosmed dan ga gaptek btw. Trend² aneh aja bisa nyampe ke mereka, masa boikot produk ga si";0;0;0;0;in;1630449039903977479;1739425353427505256;SeniinB;https://twitter.com/SeniinB/status/1739534129501552689
Tue Dec 26 06:14:58 +0000 2023;1739530223589474318;"Ya gimana mereka di Gaza masih kelaparan, bantuan nya aja dihadang pasukan zionis,,boikot produk yg dukung Israel US gaslah boikot semampu mu";0;0;0;0;in;194853497;1739530223589474318;v4ria;https://twitter.com/v4ria/status/1739530223589474318
Tue Dec 26 06:14:45 +0000 2023;1739530166957924851;"@oizym harusnya bisa nolak sih dia :( soalnya banyak kok idol di sana yang boikot” produk israel, semoga membaik, soalnya dia public figure jadi salah langkah dikit bisa ancur kan";0;0;0;0;in;1677891837921746944;1739486948383940962;tarrtagIia;https://twitter.com/tarrtagIia/status/1739530166957924851
Tue Dec 26 06:12:43 +0000 2023;1739529657043587258;"Setelah McDonald’s Kini Starbucks Jadi Sasaran Fans Kpop, Gerakan Boikot Produk Pro Israel Makin Gencar di Media Sosial https://t.co/37X9lp9zlU";0;0;0;0;in;1691834850578485248;1739529657043587258;pituturid_;https://twitter.com/pituturid_/status/1739529657043587258
Tue Dec 26 06:08:24 +0000 2023;1739528570165432707;"@angrytaeyong @paxrtai @starzxo_ Kalo kalian mengikuti berita Palestina, seruan boikot produk israel itu setiap kali Israel melakukan serangan ke palestina sejak dulu, ga cm saat ini doang.";0;1;0;0;in;1672816462380285952;1739361865288048817;bungsubua;https://twitter.com/bungsubua/status/1739528570165432707
Tue Dec 26 05:59:15 +0000 2023;1739526266305576978;"@numanmazlan Umat islam perlu terus boikot produk israel dan amerika";0;0;0;0;in;1584249088203436033;1738875262467764596;sukeriAbsamat;https://twitter.com/sukeriAbsamat/status/1739526266305576978
Tue Dec 26 05:48:29 +0000 2023;1739523556772577688;"@chocobawll @nct_menfess Jelas beda kak, ga tau sih di korea sendiri tu tanggapan masyarakatnya terhadap konflik palestina israel ini gimana tapi kayaknya memang  ga seprduli itu ttg konfliknya ga kaya di indo. Emang di korea ada boikot produk juga yaa? (serius tanya) kalo ga ada yaa pantesan aja";0;0;0;0;in;1334307898013310978;1739282406757241124;ailikematcha;https://twitter.com/ailikematcha/status/1739523556772577688
Tue Dec 26 05:36:57 +0000 2023;1739520655098520012;"@doyochi__liin @NCTsmtown_127 @SMTOWNGLOBAL @NCTsmtown kita ngetweet biar SM ga buta soal produk boikot biar idolnya ga kena cancel kan? bukannya kalo seandainya SM dan dy takedown semua yg berhubungan sama mcd bakal berimbas baik ke dy? nama dy ga akan ada di tweet orang yg buat thread "kpop idols pro zionist/israel" lagi";0;1;0;0;in;1239777436327268352;1739493215563338207;nununanaw;https://twitter.com/nununanaw/status/1739520655098520012
Tue Dec 26 05:36:32 +0000 2023;1739520549372776718;"Kill zionism untill the hell,how many people kill with them. Ayo kita dukung dan berdoa untuk kemerdekaan Palestina. jangan capek" sebar berita genosida biar dunia tau . Jgn biarkan mereka menginjak" harga diri rakyat Palestina.Teruskan boikot  produk" Israel.#FreePalestine https://t.co/0fFE7iahoJ";0;1;0;0;in;1695065796446216192;1739520549372776718;shiningsun04;https://twitter.com/shiningsun04/status/1739520549372776718
Tue Dec 26 05:18:54 +0000 2023;1739516111341965609;"@tanyarlfes Nder Lo boleh boikot tapi kalo Lo maksa orang buat boikot, apalagi mempersekusi orang yang ga boikot is a no no nder. Ingetin aja produk a.b.c itu pro Israel, ditambahin lagi dampak kita make produk itu apa. Bukannya ngedoxing oeang";0;0;0;1;in;58694433;1739269302338146814;Kirie_kun;https://twitter.com/Kirie_kun/status/1739516111341965609
Tue Dec 26 05:13:07 +0000 2023;1739514656388252118;"Artis² itu foto minuman pas boikot produk Israel karena Genosida dilakukan di Gaza, itu sama dengan si artis mendukung Genosida.   Pertanyaannya kenapa merembet ke BTS ?  Mereka lagi wamil !!!";0;0;0;1;in;1393220091852955654;1739514656388252118;MinYg_wf;https://twitter.com/MinYg_wf/status/1739514656388252118
Tue Dec 26 05:03:24 +0000 2023;1739512211138379844;"gue udah cape2 boikot produk sana sini, produk yang pro israel. tapi bias gue sendiri malah pro ke produk itu. makasih dah doy, palestina lebih penting daripada lo #Doyoung #도블";0;0;0;0;in;1536475251231834112;1739512211138379844;fllsngurl;https://twitter.com/fllsngurl/status/1739512211138379844
Tue Dec 26 04:36:16 +0000 2023;1739505385143443887;"Banyak juga kpopers yg gak paham ama arti boikot tsb, gini sebelum ada seruan boikot produk produk yg menyumbangkan hasil keuntungan penjualan buat pihak Israel mungkin banyak idol idol kpop yg emang sudah kebiasaan STOCK barang tsb dirumah.";0;1;1;5;in;1289943322937581568;1739505385143443887;CirenG_Nasi0;https://twitter.com/CirenG_Nasi0/status/1739505385143443887
Tue Dec 26 04:35:20 +0000 2023;1739505146667889107;"Kill zionism untill the hell, how many people in Gaza kill with zionism. Jangan capek" sebar berita tentang genosida, biar dunia tahu. Kita berdoa minta sma Allah biar palestina merdeka.Teruskan boikot produk" pro Israel. Karena mereka sudah keji membunuh anak" Gaza tdk berdosa https://t.co/aQWpm3WqxR";0;0;0;0;in;1695065796446216192;1739505146667889107;shiningsun04;https://twitter.com/shiningsun04/status/1739505146667889107
Tue Dec 26 04:31:34 +0000 2023;1739504198943986130;"Musuh bersama saat ini..  BlackRock dan Vanguard adalah Pemain Elit utama dlm lanskap Investasi Global yg secara kolektif kelola aset Triliunan Dollar.  Serius, boikot produk Israel?! https://t.co/l7lEOFv37h";3;3;88;110;in;80366659;1739504198943986130;_Banyoe;https://twitter.com/_Banyoe/status/1739504198943986130
Tue Dec 26 03:46:54 +0000 2023;1739492961870815449;"@tSongmine banyak idol yg kena boikot karena pake produk pro israel";0;0;0;0;in;1581865581300490241;1739492561944039609;imnotleyi;https://twitter.com/imnotleyi/status/1739492961870815449
Tue Dec 26 03:46:16 +0000 2023;1739492802114007081;"Ditulis di Weverse SEVENTEEN, OP yang Menyinggung Muslim Karena Serukan Boikot Produk Pro Israel Dihujat Netizen: Bukan Persoalan Agama! #SEVENTEEN   https://t.co/vqKPv05w9F";0;0;0;3;in;972179486;1739492802114007081;KpopChartNet;https://twitter.com/KpopChartNet/status/1739492802114007081
Tue Dec 26 03:43:43 +0000 2023;1739492158372213166;"@convomfs coba di pikir lagi, terkait boikot produk israel yg ada di Indo, kita melihat situasi tetang pekerjanya, produknya israel tapi pekerjanya orang Indonesia, klo di boikot pasti restoran sepi, terus dikuranginnya pegawai, akhirnya jadi banyak pengangguran, bisa ngejamin itu?";0;0;0;0;in;949965005251788802;1739435840731070632;semurdagin3;https://twitter.com/semurdagin3/status/1739492158372213166
Tue Dec 26 03:22:13 +0000 2023;1739486748512784405;"Ya, sejak berita genosida di Palestine, idol² Korea ini gk disorot samsek siapa yg keliatan pro/kontra zionist, siapa yg boikot produk supporternya Israel. Bahkan yg biasanya mereka rame fully funded ke anak² kelaparan, ini w blm denger ada idol Korea yg mau donasi Palestine jg.";0;1;0;1;in;1389568505305976833;1739486748512784405;jadorecroffle;https://twitter.com/jadorecroffle/status/1739486748512784405
Tue Dec 26 03:18:26 +0000 2023;1739485797345358275;"@JhontalJk @Menlu_RI @jokowi Sy malah curiga,gerakan boikot2 kemarin adlh ulah agen Israel,pembalasan secara halus  untuk jatuhkan perekonomian negara2 yg dukung Hamas. Krn gerakan boikot produk sama sekali gak terlihat mempengaruhi Israel,mrk tetep bisa kerahkan armada tempurnya.";0;3;0;1;in;990782137648332800;1739418890562941239;mas_ngandre;https://twitter.com/mas_ngandre/status/1739485797345358275
Tue Dec 26 03:03:09 +0000 2023;1739481950195528014;"rasanya bingung pas tau doy di endors ya? sama McD, gue sendiri pasti dukung Palestina lah tapi gue blm 100% nge boikot produk yg pro Israel karna ya gmn anjir mau ganti apaan. Kalo gue tetep suka doyoung tapi kgk suka McD nya apa gue termasuk pro Israel?";0;0;0;0;in;1431116321874268161;1739481950195528014;dxxyoung;https://twitter.com/dxxyoung/status/1739481950195528014
Tue Dec 26 02:49:16 +0000 2023;1739478456747110884;"@convomfs apasih, gausa sok membenarkan yg ga boikot karna self preference. faktanya yg msh pake produk israel ya secara ga langsung emang dianggep dukung. jd ya gausa panas. klo gamau dianggep dukung yauda mulai sadar diri aja";0;0;0;0;in;1683504178050777089;1739435840731070632;chiiwyoin;https://twitter.com/chiiwyoin/status/1739478456747110884
Tue Dec 26 02:48:44 +0000 2023;1739478322357350637;"@convomfs Komennya ckrukukuk banyak yg denial tapi versi sopan. Padahal sendernya mau nyelamatin teman2nya. Ada hal yang harus dipaksa, contohnya ini boikot produk pro israel apalagi cuma kebutuhan tersier. Nanti pas hari perhitungan semua dimintai pertanggung jawaban loh";0;4;2;64;in;179393312;1739435840731070632;sfrndh;https://twitter.com/sfrndh/status/1739478322357350637
Tue Dec 26 02:39:27 +0000 2023;1739475986343768315;"@termatcha Tapi kalau dalam rentan okt - saat ini masih nerimain BA dari produk genisoda berarti mereka dukung israel. Karna berita udh kesebar dimana mana, seruan boikot udh kesebar dimana mana tapi mereka ttp lanjut gas jadi BA/promosiin produk genosida";0;2;0;91;in;1692851491101675520;1739430064268411118;FurrfectlyCute;https://twitter.com/FurrfectlyCute/status/1739475986343768315
Tue Dec 26 02:36:01 +0000 2023;1739475120664825928;"@BontoSasmito @SoftWarNews Aneh jg KFC , Starbucks dll di Turki udah di boikot tapi produk nya masih di jual ke Israel.";0;1;0;3;in;2257379096;1739440091226075572;R4uf_85;https://twitter.com/R4uf_85/status/1739475120664825928
Tue Dec 26 01:54:12 +0000 2023;1739464596795400704;"Kmu harusnya juga udh boikot semua produk israel selama beberapa dekade kan? Harusnya kmu tau gimana media barat hampir nutupin semua masalah Palestina sama israel selama ini.  Dia dari Kanada, terus pindah ke Korea yg edukasi soal masalah kaya gini masih jarang bgt ++";0;1;0;0;in;4759793840;1739464596795400704;useonkim;https://twitter.com/useonkim/status/1739464596795400704
Tue Dec 26 01:37:11 +0000 2023;1739460314993955063;"Jangan lupa tetap #Boikot produk israel &amp  pendukungnya  Kalah di Shujaiya, Satu Komandan Brigade Golani Dipecat https://t.co/baYzyBhzog";0;0;0;0;in;1659458236309995521;1739460314993955063;iskandarrizal02;https://twitter.com/iskandarrizal02/status/1739460314993955063
Tue Dec 26 01:32:28 +0000 2023;1739459129838879022;"@jiminsalsyabila @berngakak @creestalenz @justmyselff0 @convomfs apasihh, ditanya malah balik nanya wkwk, walaupun gw disini hidup enak tapi gw g denial buat trs boikot produk pro israel, lu udah ngapain emg? nebar keburukan doang? emg yg lu lakuin uda bantu apa buat mereka? bgus deh kalo ikut donasi atau hal² lain yg bisa bantu mereka disana";0;1;0;0;in;1517416812388175872;1739435840731070632;funmittens4;https://twitter.com/funmittens4/status/1739459129838879022
Tue Dec 26 01:26:38 +0000 2023;1739457659596866012;"Nations, Israel merupakan negara yang banyak dikritik karena pelanggaran hak asasi manusia. Jadi, tidak mengherankan jika ada gerakan boikot terhadap produk-produk yang terafiliasi dengan Israel. Bagi saya pribadi, saya mendukung gerakan ini";0;0;0;0;in;1675381785008705536;1739457659596866012;AgamBonar9;https://twitter.com/AgamBonar9/status/1739457659596866012
Tue Dec 26 01:17:36 +0000 2023;1739455386049278227;"@resapiaja @tanyarlfes Kamu boikot produk Israel, tp masih seneng pakai platform penyokong Israel yg mana sumbangannya lbh besar daripada produk2 pro Israel yg kamu pakai, jgn denial pake kata2 "ini cara kita menyebar info bla bla bla bla"";1;2;0;5;in;995608107370692608;1739269302338146814;atm0stphere;https://twitter.com/atm0stphere/status/1739455386049278227
Tue Dec 26 01:12:05 +0000 2023;1739453999538209179;"Nations, sekitar 40% produk Nelfi yang dijual adalah dari Unilever. Wah, sepertinya ada gerakan boikot nih terhadap produk-produk yang terkait dengan Israel. Semoga situasi ini bisa segera diselesaikan dengan baik ya!";0;0;0;0;in;1678772637294792709;1739453999538209179;AgusAdimari;https://twitter.com/AgusAdimari/status/1739453999538209179
Tue Dec 26 01:10:17 +0000 2023;1739453546574348304;"Nations, boikot ini dilakukan sebagai bentuk protes terhadap tindakan Israel yang dianggap melanggar hak asasi manusia. Mari kita dukung gerakan ini dengan tidak membeli produk-produk yang terafiliasi dengan Israel.";0;0;0;0;in;1678714906185707525;1739453546574348304;DidiBudian;https://twitter.com/DidiBudian/status/1739453546574348304
